image_name,fen,view
game11_per_frame_dark_frame_012916.jpg,rnbqkbnr/pppp1ppp/8/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R,white pieces closer to the camera
game11_per_frame_dark_frame_012940.jpg,r1bqkbnr/pppp1ppp/2n5/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R,white pieces closer to the camera
game11_per_frame_dark_frame_012972.jpg,r1bqkbnr/pppp1ppp/2n5/4p3/2B1P3/5N2/PPPP1PPP/RNBQK2R,white pieces closer to the camera
game11_per_frame_dark_frame_013000.jpg,r1bqkb1r/pppp1ppp/2n2n2/4p3/2B1P3/5N2/PPPP1PPP/RNBQK2R,white pieces closer to the camera
game11_per_frame_dark_frame_013024.jpg,r1bqkb1r/pppp1ppp/2n2n2/4p1N1/2B1P3/8/PPPP1PPP/RNBQK2R,white pieces closer to the camera
game11_per_frame_dark_frame_013044.jpg,r1bqkb1r/ppp2ppp/2n2n2/3pp1N1/2B1P3/8/PPPP1PPP/RNBQK2R,white pieces closer to the camera
game11_per_frame_dark_frame_013068.jpg,r1bqkb1r/ppp2ppp/2n2n2/3Pp1N1/2B5/8/PPPP1PPP/RNBQK2R,white pieces closer to the camera
game11_per_frame_dark_frame_013080.jpg,r1bqkb1r/ppp2ppp/5n2/n2Pp1N1/2B5/8/PPPP1PPP/RNBQK2R,white pieces closer to the camera
game11_per_frame_dark_frame_013104.jpg,r1bqkb1r/ppp2ppp/5n2/nB1Pp1N1/8/8/PPPP1PPP/RNBQK2R,white pieces closer to the camera
game11_per_frame_dark_frame_013176.jpg,r2qkb1r/pppb1ppp/5n2/nB1Pp1N1/8/8/PPPP1PPP/RNBQK2R,white pieces closer to the camera
game11_per_frame_dark_frame_013524.jpg,r2qkb1r/pppB1ppp/5n2/n2Pp1N1/8/8/PPPP1PPP/RNBQK2R,white pieces closer to the camera
game11_per_frame_dark_frame_013644.jpg,r3kb1r/pppq1ppp/5n2/n2Pp1N1/8/8/PPPP1PPP/RNBQK2R,white pieces closer to the camera
game11_per_frame_dark_frame_013672.jpg,r3kb1r/pppq1ppp/5n2/n2Pp1N1/8/8/PPPP1PPP/RNBQ1RK1,white pieces closer to the camera
game11_per_frame_dark_frame_014904.jpg,r3kb1r/ppp2ppp/5n2/n2qp1N1/8/8/PPPP1PPP/RNBQ1RK1,white pieces closer to the camera
game11_per_frame_dark_frame_014944.jpg,r3kb1r/ppp2ppp/5n2/n2qp1N1/8/2N5/PPPP1PPP/R1BQ1RK1,white pieces closer to the camera
game11_per_frame_dark_frame_014960.jpg,r3kb1r/ppp2ppp/3q1n2/n3p1N1/8/2N5/PPPP1PPP/R1BQ1RK1,white pieces closer to the camera
game11_per_frame_dark_frame_015016.jpg,r3kb1r/ppp2ppp/3q1n2/n3p1N1/8/2N5/PPPP1PPP/R1BQR1K1,white pieces closer to the camera
game11_per_frame_dark_frame_015304.jpg,2kr1b1r/ppp2ppp/3q1n2/n3p1N1/8/2N5/PPPP1PPP/R1BQR1K1,white pieces closer to the camera
game11_per_frame_dark_frame_015352.jpg,2kr1b1r/ppp2ppp/3q1n2/n3p1N1/8/2N2Q2/PPPP1PPP/R1B1R1K1,white pieces closer to the camera
game11_per_frame_dark_frame_015524.jpg,2kr1b1r/ppp2pp1/3q1n1p/n3p1N1/8/2N2Q2/PPPP1PPP/R1B1R1K1,white pieces closer to the camera
game11_per_frame_noisy_frame_007428.jpg,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR,white pieces closer to the camera
game11_per_frame_noisy_frame_012848.jpg,rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR,white pieces closer to the camera
game11_per_frame_noisy_frame_012896.jpg,rnbqkbnr/pppp1ppp/8/4p3/4P3/8/PPPP1PPP/RNBQKBNR,white pieces closer to the camera
game11_per_frame_noisy_frame_012916.jpg,rnbqkbnr/pppp1ppp/8/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R,white pieces closer to the camera
game11_per_frame_noisy_frame_012940.jpg,r1bqkbnr/pppp1ppp/2n5/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R,white pieces closer to the camera
game11_per_frame_noisy_frame_012972.jpg,r1bqkbnr/pppp1ppp/2n5/4p3/2B1P3/5N2/PPPP1PPP/RNBQK2R,white pieces closer to the camera
game11_per_frame_noisy_frame_013000.jpg,r1bqkb1r/pppp1ppp/2n2n2/4p3/2B1P3/5N2/PPPP1PPP/RNBQK2R,white pieces closer to the camera
game11_per_frame_noisy_frame_013024.jpg,r1bqkb1r/pppp1ppp/2n2n2/4p1N1/2B1P3/8/PPPP1PPP/RNBQK2R,white pieces closer to the camera
game11_per_frame_noisy_frame_013044.jpg,r1bqkb1r/ppp2ppp/2n2n2/3pp1N1/2B1P3/8/PPPP1PPP/RNBQK2R,white pieces closer to the camera
game11_per_frame_noisy_frame_013068.jpg,r1bqkb1r/ppp2ppp/2n2n2/3Pp1N1/2B5/8/PPPP1PPP/RNBQK2R,white pieces closer to the camera
game11_per_frame_noisy_frame_013080.jpg,r1bqkb1r/ppp2ppp/5n2/n2Pp1N1/2B5/8/PPPP1PPP/RNBQK2R,white pieces closer to the camera
game11_per_frame_noisy_frame_013104.jpg,r1bqkb1r/ppp2ppp/5n2/nB1Pp1N1/8/8/PPPP1PPP/RNBQK2R,white pieces closer to the camera
game11_per_frame_noisy_frame_013176.jpg,r2qkb1r/pppb1ppp/5n2/nB1Pp1N1/8/8/PPPP1PPP/RNBQK2R,white pieces closer to the camera
game11_per_frame_noisy_frame_013524.jpg,r2qkb1r/pppB1ppp/5n2/n2Pp1N1/8/8/PPPP1PPP/RNBQK2R,white pieces closer to the camera
game11_per_frame_noisy_frame_013644.jpg,r3kb1r/pppq1ppp/5n2/n2Pp1N1/8/8/PPPP1PPP/RNBQK2R,white pieces closer to the camera
game11_per_frame_noisy_frame_013672.jpg,r3kb1r/pppq1ppp/5n2/n2Pp1N1/8/8/PPPP1PPP/RNBQ1RK1,white pieces closer to the camera
game11_per_frame_noisy_frame_014904.jpg,r3kb1r/ppp2ppp/5n2/n2qp1N1/8/8/PPPP1PPP/RNBQ1RK1,white pieces closer to the camera
game11_per_frame_noisy_frame_014944.jpg,r3kb1r/ppp2ppp/5n2/n2qp1N1/8/2N5/PPPP1PPP/R1BQ1RK1,white pieces closer to the camera
game11_per_frame_noisy_frame_014960.jpg,r3kb1r/ppp2ppp/3q1n2/n3p1N1/8/2N5/PPPP1PPP/R1BQ1RK1,white pieces closer to the camera
game11_per_frame_noisy_frame_015016.jpg,r3kb1r/ppp2ppp/3q1n2/n3p1N1/8/2N5/PPPP1PPP/R1BQR1K1,white pieces closer to the camera
game11_per_frame_noisy_frame_015304.jpg,2kr1b1r/ppp2ppp/3q1n2/n3p1N1/8/2N5/PPPP1PPP/R1BQR1K1,white pieces closer to the camera
game11_per_frame_noisy_frame_015352.jpg,2kr1b1r/ppp2ppp/3q1n2/n3p1N1/8/2N2Q2/PPPP1PPP/R1B1R1K1,white pieces closer to the camera
game11_per_frame_noisy_frame_015524.jpg,2kr1b1r/ppp2pp1/3q1n1p/n3p1N1/8/2N2Q2/PPPP1PPP/R1B1R1K1,white pieces closer to the camera
game12_per_frame_frame_000008.jpg,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR,white pieces closer to the camera
game12_per_frame_frame_012720.jpg,rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR,white pieces closer to the camera
game12_per_frame_frame_012740.jpg,rnbqkbnr/pp1ppppp/2p5/8/4P3/8/PPPP1PPP/RNBQKBNR,white pieces closer to the camera
game12_per_frame_frame_012920.jpg,rnbqkbnr/pp1ppppp/2p5/8/4P3/2N5/PPPP1PPP/R1BQKBNR,white pieces closer to the camera
game12_per_frame_frame_012984.jpg,rnbqkbnr/pp2pppp/2p5/3p4/4P3/2N5/PPPP1PPP/R1BQKBNR,white pieces closer to the camera
game12_per_frame_frame_013064.jpg,rnbqkbnr/pp2pppp/2p5/3p4/3PP3/2N5/PPP2PPP/R1BQKBNR,white pieces closer to the camera
game12_per_frame_frame_013244.jpg,rnbqkbnr/pp2pppp/2p5/8/3Pp3/2N5/PPP2PPP/R1BQKBNR,white pieces closer to the camera
game12_per_frame_frame_013284.jpg,rnbqkbnr/pp2pppp/2p5/8/3PN3/8/PPP2PPP/R1BQKBNR,white pieces closer to the camera
game12_per_frame_frame_013416.jpg,rnbqkb1r/pp2pppp/2p2n2/8/3PN3/8/PPP2PPP/R1BQKBNR,white pieces closer to the camera
game12_per_frame_frame_013520.jpg,rnbqkb1r/pp2pppp/2p2N2/8/3P4/8/PPP2PPP/R1BQKBNR,white pieces closer to the camera
game12_per_frame_frame_013560.jpg,rnbqkb1r/pp3ppp/2p2p2/8/3P4/8/PPP2PPP/R1BQKBNR,white pieces closer to the camera
game12_per_frame_frame_013612.jpg,rnbqkb1r/pp3ppp/2p2p2/8/3P4/5N2/PPP2PPP/R1BQKB1R,white pieces closer to the camera
game12_per_frame_frame_013912.jpg,rnbqk2r/pp3ppp/2pb1p2/8/3P4/5N2/PPP2PPP/R1BQKB1R,white pieces closer to the camera
game12_per_frame_frame_014004.jpg,rnbqk2r/pp3ppp/2pb1p2/8/2BP4/5N2/PPP2PPP/R1BQK2R,white pieces closer to the camera
game12_per_frame_frame_014344.jpg,rnbq1rk1/pp3ppp/2pb1p2/8/2BP4/5N2/PPP2PPP/R1BQK2R,white pieces closer to the camera
game12_per_frame_frame_014468.jpg,rnbq1rk1/pp3ppp/2pb1p2/8/2BP4/5N2/PPP2PPP/R1BQ1RK1,white pieces closer to the camera
game12_per_frame_frame_014688.jpg,rn1q1rk1/pp3ppp/2pb1p2/8/2BP2b1/5N2/PPP2PPP/R1BQ1RK1,white pieces closer to the camera
game12_per_frame_bright_frame_000008.jpg,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR,white pieces closer to the camera
game12_per_frame_bright_frame_012720.jpg,rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR,white pieces closer to the camera
game12_per_frame_bright_frame_012740.jpg,rnbqkbnr/pp1ppppp/2p5/8/4P3/8/PPPP1PPP/RNBQKBNR,white pieces closer to the camera
game12_per_frame_bright_frame_012920.jpg,rnbqkbnr/pp1ppppp/2p5/8/4P3/2N5/PPPP1PPP/R1BQKBNR,white pieces closer to the camera
game12_per_frame_bright_frame_012984.jpg,rnbqkbnr/pp2pppp/2p5/3p4/4P3/2N5/PPPP1PPP/R1BQKBNR,white pieces closer to the camera
game12_per_frame_bright_frame_013064.jpg,rnbqkbnr/pp2pppp/2p5/3p4/3PP3/2N5/PPP2PPP/R1BQKBNR,white pieces closer to the camera
game12_per_frame_bright_frame_013244.jpg,rnbqkbnr/pp2pppp/2p5/8/3Pp3/2N5/PPP2PPP/R1BQKBNR,white pieces closer to the camera
game12_per_frame_bright_frame_013284.jpg,rnbqkbnr/pp2pppp/2p5/8/3PN3/8/PPP2PPP/R1BQKBNR,white pieces closer to the camera
game12_per_frame_bright_frame_013416.jpg,rnbqkb1r/pp2pppp/2p2n2/8/3PN3/8/PPP2PPP/R1BQKBNR,white pieces closer to the camera
game12_per_frame_bright_frame_013520.jpg,rnbqkb1r/pp2pppp/2p2N2/8/3P4/8/PPP2PPP/R1BQKBNR,white pieces closer to the camera
game12_per_frame_bright_frame_013560.jpg,rnbqkb1r/pp3ppp/2p2p2/8/3P4/8/PPP2PPP/R1BQKBNR,white pieces closer to the camera
game12_per_frame_bright_frame_013612.jpg,rnbqkb1r/pp3ppp/2p2p2/8/3P4/5N2/PPP2PPP/R1BQKB1R,white pieces closer to the camera
game12_per_frame_bright_frame_013912.jpg,rnbqk2r/pp3ppp/2pb1p2/8/3P4/5N2/PPP2PPP/R1BQKB1R,white pieces closer to the camera
game12_per_frame_bright_frame_014004.jpg,rnbqk2r/pp3ppp/2pb1p2/8/2BP4/5N2/PPP2PPP/R1BQK2R,white pieces closer to the camera
game12_per_frame_bright_frame_014344.jpg,rnbq1rk1/pp3ppp/2pb1p2/8/2BP4/5N2/PPP2PPP/R1BQK2R,white pieces closer to the camera
game12_per_frame_bright_frame_014468.jpg,rnbq1rk1/pp3ppp/2pb1p2/8/2BP4/5N2/PPP2PPP/R1BQ1RK1,white pieces closer to the camera
game12_per_frame_bright_frame_014688.jpg,rn1q1rk1/pp3ppp/2pb1p2/8/2BP2b1/5N2/PPP2PPP/R1BQ1RK1,white pieces closer to the camera
game12_per_frame_color_frame_000008.jpg,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR,white pieces closer to the camera
game12_per_frame_color_frame_012720.jpg,rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR,white pieces closer to the camera
game12_per_frame_color_frame_012740.jpg,rnbqkbnr/pp1ppppp/2p5/8/4P3/8/PPPP1PPP/RNBQKBNR,white pieces closer to the camera
game12_per_frame_color_frame_012920.jpg,rnbqkbnr/pp1ppppp/2p5/8/4P3/2N5/PPPP1PPP/R1BQKBNR,white pieces closer to the camera
game12_per_frame_color_frame_012984.jpg,rnbqkbnr/pp2pppp/2p5/3p4/4P3/2N5/PPPP1PPP/R1BQKBNR,white pieces closer to the camera
game12_per_frame_color_frame_013064.jpg,rnbqkbnr/pp2pppp/2p5/3p4/3PP3/2N5/PPP2PPP/R1BQKBNR,white pieces closer to the camera
game12_per_frame_color_frame_013244.jpg,rnbqkbnr/pp2pppp/2p5/8/3Pp3/2N5/PPP2PPP/R1BQKBNR,white pieces closer to the camera
game12_per_frame_color_frame_013284.jpg,rnbqkbnr/pp2pppp/2p5/8/3PN3/8/PPP2PPP/R1BQKBNR,white pieces closer to the camera
game12_per_frame_color_frame_013416.jpg,rnbqkb1r/pp2pppp/2p2n2/8/3PN3/8/PPP2PPP/R1BQKBNR,white pieces closer to the camera
game12_per_frame_color_frame_013520.jpg,rnbqkb1r/pp2pppp/2p2N2/8/3P4/8/PPP2PPP/R1BQKBNR,white pieces closer to the camera
game12_per_frame_color_frame_013560.jpg,rnbqkb1r/pp3ppp/2p2p2/8/3P4/8/PPP2PPP/R1BQKBNR,white pieces closer to the camera
game12_per_frame_color_frame_013612.jpg,rnbqkb1r/pp3ppp/2p2p2/8/3P4/5N2/PPP2PPP/R1BQKB1R,white pieces closer to the camera
game12_per_frame_color_frame_013912.jpg,rnbqk2r/pp3ppp/2pb1p2/8/3P4/5N2/PPP2PPP/R1BQKB1R,white pieces closer to the camera
game12_per_frame_color_frame_014004.jpg,rnbqk2r/pp3ppp/2pb1p2/8/2BP4/5N2/PPP2PPP/R1BQK2R,white pieces closer to the camera
game12_per_frame_color_frame_014344.jpg,rnbq1rk1/pp3ppp/2pb1p2/8/2BP4/5N2/PPP2PPP/R1BQK2R,white pieces closer to the camera
game12_per_frame_color_frame_014468.jpg,rnbq1rk1/pp3ppp/2pb1p2/8/2BP4/5N2/PPP2PPP/R1BQ1RK1,white pieces closer to the camera
game12_per_frame_color_frame_014688.jpg,rn1q1rk1/pp3ppp/2pb1p2/8/2BP2b1/5N2/PPP2PPP/R1BQ1RK1,white pieces closer to the camera
game12_per_frame_dark_frame_000008.jpg,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR,white pieces closer to the camera
game12_per_frame_dark_frame_012720.jpg,rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR,white pieces closer to the camera
game12_per_frame_dark_frame_012740.jpg,rnbqkbnr/pp1ppppp/2p5/8/4P3/8/PPPP1PPP/RNBQKBNR,white pieces closer to the camera
game12_per_frame_dark_frame_012920.jpg,rnbqkbnr/pp1ppppp/2p5/8/4P3/2N5/PPPP1PPP/R1BQKBNR,white pieces closer to the camera
game12_per_frame_dark_frame_012984.jpg,rnbqkbnr/pp2pppp/2p5/3p4/4P3/2N5/PPPP1PPP/R1BQKBNR,white pieces closer to the camera
game12_per_frame_dark_frame_013064.jpg,rnbqkbnr/pp2pppp/2p5/3p4/3PP3/2N5/PPP2PPP/R1BQKBNR,white pieces closer to the camera
game12_per_frame_dark_frame_013244.jpg,rnbqkbnr/pp2pppp/2p5/8/3Pp3/2N5/PPP2PPP/R1BQKBNR,white pieces closer to the camera
game12_per_frame_dark_frame_013284.jpg,rnbqkbnr/pp2pppp/2p5/8/3PN3/8/PPP2PPP/R1BQKBNR,white pieces closer to the camera
game12_per_frame_dark_frame_013416.jpg,rnbqkb1r/pp2pppp/2p2n2/8/3PN3/8/PPP2PPP/R1BQKBNR,white pieces closer to the camera
game12_per_frame_dark_frame_013520.jpg,rnbqkb1r/pp2pppp/2p2N2/8/3P4/8/PPP2PPP/R1BQKBNR,white pieces closer to the camera
game12_per_frame_dark_frame_013560.jpg,rnbqkb1r/pp3ppp/2p2p2/8/3P4/8/PPP2PPP/R1BQKBNR,white pieces closer to the camera
game12_per_frame_dark_frame_013612.jpg,rnbqkb1r/pp3ppp/2p2p2/8/3P4/5N2/PPP2PPP/R1BQKB1R,white pieces closer to the camera
game12_per_frame_dark_frame_013912.jpg,rnbqk2r/pp3ppp/2pb1p2/8/3P4/5N2/PPP2PPP/R1BQKB1R,white pieces closer to the camera
game12_per_frame_dark_frame_014004.jpg,rnbqk2r/pp3ppp/2pb1p2/8/2BP4/5N2/PPP2PPP/R1BQK2R,white pieces closer to the camera
game12_per_frame_dark_frame_014344.jpg,rnbq1rk1/pp3ppp/2pb1p2/8/2BP4/5N2/PPP2PPP/R1BQK2R,white pieces closer to the camera
game12_per_frame_dark_frame_014468.jpg,rnbq1rk1/pp3ppp/2pb1p2/8/2BP4/5N2/PPP2PPP/R1BQ1RK1,white pieces closer to the camera
game12_per_frame_dark_frame_014688.jpg,rn1q1rk1/pp3ppp/2pb1p2/8/2BP2b1/5N2/PPP2PPP/R1BQ1RK1,white pieces closer to the camera
game12_per_frame_noisy_frame_000008.jpg,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR,white pieces closer to the camera
game12_per_frame_noisy_frame_012720.jpg,rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR,white pieces closer to the camera
game12_per_frame_noisy_frame_012740.jpg,rnbqkbnr/pp1ppppp/2p5/8/4P3/8/PPPP1PPP/RNBQKBNR,white pieces closer to the camera
game12_per_frame_noisy_frame_012920.jpg,rnbqkbnr/pp1ppppp/2p5/8/4P3/2N5/PPPP1PPP/R1BQKBNR,white pieces closer to the camera
game12_per_frame_noisy_frame_012984.jpg,rnbqkbnr/pp2pppp/2p5/3p4/4P3/2N5/PPPP1PPP/R1BQKBNR,white pieces closer to the camera
game12_per_frame_noisy_frame_013064.jpg,rnbqkbnr/pp2pppp/2p5/3p4/3PP3/2N5/PPP2PPP/R1BQKBNR,white pieces closer to the camera
game12_per_frame_noisy_frame_013244.jpg,rnbqkbnr/pp2pppp/2p5/8/3Pp3/2N5/PPP2PPP/R1BQKBNR,white pieces closer to the camera
game12_per_frame_noisy_frame_013284.jpg,rnbqkbnr/pp2pppp/2p5/8/3PN3/8/PPP2PPP/R1BQKBNR,white pieces closer to the camera
game12_per_frame_noisy_frame_013416.jpg,rnbqkb1r/pp2pppp/2p2n2/8/3PN3/8/PPP2PPP/R1BQKBNR,white pieces closer to the camera
game12_per_frame_noisy_frame_013520.jpg,rnbqkb1r/pp2pppp/2p2N2/8/3P4/8/PPP2PPP/R1BQKBNR,white pieces closer to the camera
game12_per_frame_noisy_frame_013560.jpg,rnbqkb1r/pp3ppp/2p2p2/8/3P4/8/PPP2PPP/R1BQKBNR,white pieces closer to the camera
game12_per_frame_noisy_frame_013612.jpg,rnbqkb1r/pp3ppp/2p2p2/8/3P4/5N2/PPP2PPP/R1BQKB1R,white pieces closer to the camera
game12_per_frame_noisy_frame_013912.jpg,rnbqk2r/pp3ppp/2pb1p2/8/3P4/5N2/PPP2PPP/R1BQKB1R,white pieces closer to the camera
game12_per_frame_noisy_frame_014004.jpg,rnbqk2r/pp3ppp/2pb1p2/8/2BP4/5N2/PPP2PPP/R1BQK2R,white pieces closer to the camera
game12_per_frame_noisy_frame_014344.jpg,rnbq1rk1/pp3ppp/2pb1p2/8/2BP4/5N2/PPP2PPP/R1BQK2R,white pieces closer to the camera
game12_per_frame_noisy_frame_014468.jpg,rnbq1rk1/pp3ppp/2pb1p2/8/2BP4/5N2/PPP2PPP/R1BQ1RK1,white pieces closer to the camera
game12_per_frame_noisy_frame_014688.jpg,rn1q1rk1/pp3ppp/2pb1p2/8/2BP2b1/5N2/PPP2PPP/R1BQ1RK1,white pieces closer to the camera
game2_per_frame_frame_000200.jpg,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR,white pieces closer to the camera
game2_per_frame_frame_000588.jpg,rnbqkbnr/pppppppp/8/8/3P4/8/PPP1PPPP/RNBQKBNR,white pieces closer to the camera
game2_per_frame_frame_000620.jpg,rnbqkbnr/ppp1pppp/8/3p4/3P4/8/PPP1PPPP/RNBQKBNR,white pieces closer to the camera
game2_per_frame_frame_000840.jpg,rnbqkbnr/ppp1pppp/8/3p4/2PP4/8/PP2PPPP/RNBQKBNR,white pieces closer to the camera
game2_per_frame_frame_000856.jpg,rnbqkbnr/ppp2ppp/4p3/3p4/2PP4/8/PP2PPPP/RNBQKBNR,white pieces closer to the camera
game2_per_frame_frame_000872.jpg,rnbqkbnr/ppp2ppp/4p3/3p4/2PP4/2N5/PP2PPPP/R1BQKBNR,white pieces closer to the camera
game2_per_frame_frame_000896.jpg,rnbqkb1r/ppp2ppp/4pn2/3p4/2PP4/2N5/PP2PPPP/R1BQKBNR,white pieces closer to the camera
game2_per_frame_frame_000936.jpg,rnbqkb1r/ppp2ppp/4pn2/3p2B1/2PP4/2N5/PP2PPPP/R2QKBNR,white pieces closer to the camera
game2_per_frame_frame_001024.jpg,rnbqk2r/ppp1bppp/4pn2/3p2B1/2PP4/2N5/PP2PPPP/R2QKBNR,white pieces closer to the camera
game2_per_frame_frame_001040.jpg,rnbqk2r/ppp1bppp/4pn2/3p2B1/2PP4/2N1P3/PP3PPP/R2QKBNR,white pieces closer to the camera
game2_per_frame_frame_001124.jpg,rnbq1rk1/ppp1bppp/4pn2/3p2B1/2PP4/2N1P3/PP3PPP/R2QKBNR,white pieces closer to the camera
game2_per_frame_frame_001152.jpg,rnbq1rk1/ppp1bppp/4pn2/3p2B1/2PP4/2N1PN2/PP3PPP/R2QKB1R,white pieces closer to the camera
game2_per_frame_frame_001172.jpg,rnbq1rk1/ppp1bpp1/4pn1p/3p2B1/2PP4/2N1PN2/PP3PPP/R2QKB1R,white pieces closer to the camera
game2_per_frame_frame_001188.jpg,rnbq1rk1/ppp1bpp1/4pn1p/3p4/2PP3B/2N1PN2/PP3PPP/R2QKB1R,white pieces closer to the camera
game2_per_frame_frame_001216.jpg,rnbq1rk1/ppp1bpp1/4p2p/3p4/2PPn2B/2N1PN2/PP3PPP/R2QKB1R,white pieces closer to the camera
game2_per_frame_frame_001280.jpg,rnbq1rk1/ppp1Bpp1/4p2p/3p4/2PPn3/2N1PN2/PP3PPP/R2QKB1R,white pieces closer to the camera
game2_per_frame_frame_001300.jpg,rnb2rk1/ppp1qpp1/4p2p/3p4/2PPn3/2N1PN2/PP3PPP/R2QKB1R,white pieces closer to the camera
game2_per_frame_frame_001740.jpg,rnb2rk1/ppp1qpp1/4p2p/3p4/2PPn3/2N1PN2/PPQ2PPP/R3KB1R,white pieces closer to the camera
game2_per_frame_frame_001916.jpg,rnb2rk1/ppp1qpp1/4p2p/3p4/2PP4/2n1PN2/PPQ2PPP/R3KB1R,white pieces closer to the camera
game2_per_frame_frame_002000.jpg,rnb2rk1/ppp1qpp1/4p2p/3p4/2PP4/2Q1PN2/PP3PPP/R3KB1R,white pieces closer to the camera
game2_per_frame_frame_003100.jpg,rnb2rk1/ppp1qpp1/4p2p/8/2pP4/2Q1PN2/PP3PPP/R3KB1R,white pieces closer to the camera
game2_per_frame_frame_003308.jpg,rnb2rk1/ppp1qpp1/4p2p/8/2BP4/2Q1PN2/PP3PPP/R3K2R,white pieces closer to the camera
game2_per_frame_frame_003328.jpg,r1b2rk1/pppnqpp1/4p2p/8/2BP4/2Q1PN2/PP3PPP/R3K2R,white pieces closer to the camera
game2_per_frame_frame_003416.jpg,r1b2rk1/pppnqpp1/4p2p/8/2BP4/2Q1PN2/PP3PPP/R4RK1,white pieces closer to the camera
game2_per_frame_frame_004264.jpg,r1b2rk1/ppp1qpp1/1n2p2p/8/2BP4/2Q1PN2/PP3PPP/R4RK1,white pieces closer to the camera
game2_per_frame_frame_005044.jpg,r1b2rk1/ppp1qpp1/1n2p2p/8/2BP4/2Q1PN2/PP3PPP/2R2RK1,white pieces closer to the camera
game2_per_frame_frame_006092.jpg,r1b2rk1/pp2qpp1/1np1p2p/8/2BP4/2Q1PN2/PP3PPP/2R2RK1,white pieces closer to the camera
game2_per_frame_frame_006368.jpg,r1b2rk1/pp2qpp1/1np1p2p/8/3P4/1BQ1PN2/PP3PPP/2R2RK1,white pieces closer to the camera
game2_per_frame_frame_006532.jpg,r4rk1/pp1bqpp1/1np1p2p/8/3P4/1BQ1PN2/PP3PPP/2R2RK1,white pieces closer to the camera
game2_per_frame_frame_006568.jpg,r4rk1/pp1bqpp1/1np1p2p/4N3/3P4/1BQ1P3/PP3PPP/2R2RK1,white pieces closer to the camera
game2_per_frame_frame_007000.jpg,2r2rk1/pp1bqpp1/1np1p2p/4N3/3P4/1BQ1P3/PP3PPP/2R2RK1,white pieces closer to the camera
game2_per_frame_frame_007728.jpg,2r2rk1/pp1bqpp1/1np1p2p/Q3N3/3P4/1B2P3/PP3PPP/2R2RK1,white pieces closer to the camera
game2_per_frame_frame_008952.jpg,r4rk1/pp1bqpp1/1np1p2p/Q3N3/3P4/1B2P3/PP3PPP/2R2RK1,white pieces closer to the camera
game2_per_frame_frame_008988.jpg,r4rk1/pp1bqpp1/1np1p2p/2Q1N3/3P4/1B2P3/PP3PPP/2R2RK1,white pieces closer to the camera
game2_per_frame_frame_009384.jpg,r3r1k1/pp1bqpp1/1np1p2p/2Q1N3/3P4/1B2P3/PP3PPP/2R2RK1,white pieces closer to the camera
game2_per_frame_frame_009884.jpg,r3r1k1/pp1bqpp1/1np1p2p/2Q1N3/P2P4/1B2P3/1P3PPP/2R2RK1,white pieces closer to the camera
game2_per_frame_frame_010096.jpg,r3r1k1/pp1bqpp1/2p1p2p/2QnN3/P2P4/1B2P3/1P3PPP/2R2RK1,white pieces closer to the camera
game2_per_frame_frame_011140.jpg,r3r1k1/pp1bqpp1/2p1p2p/2QBN3/P2P4/4P3/1P3PPP/2R2RK1,white pieces closer to the camera
game2_per_frame_frame_011456.jpg,r3r1k1/pp1bqpp1/2p4p/2QpN3/P2P4/4P3/1P3PPP/2R2RK1,white pieces closer to the camera
game2_per_frame_frame_011696.jpg,r3r1k1/pp1bQpp1/2p4p/3pN3/P2P4/4P3/1P3PPP/2R2RK1,white pieces closer to the camera
game2_per_frame_frame_011712.jpg,r5k1/pp1brpp1/2p4p/3pN3/P2P4/4P3/1P3PPP/2R2RK1,white pieces closer to the camera
game2_per_frame_frame_011740.jpg,r5k1/pp1Nrpp1/2p4p/3p4/P2P4/4P3/1P3PPP/2R2RK1,white pieces closer to the camera
game2_per_frame_frame_011760.jpg,r5k1/pp1r1pp1/2p4p/3p4/P2P4/4P3/1P3PPP/2R2RK1,white pieces closer to the camera
game2_per_frame_frame_012092.jpg,r5k1/pp1r1pp1/2p4p/3p4/PP1P4/4P3/5PPP/2R2RK1,white pieces closer to the camera
